product_id,date,price,platform,is_promotion
P016,2026-02-18,18.02,Amazon,False
P016,2026-02-17,18.93,Amazon,False
P016,2026-02-16,18.97,Amazon,False
P016,2026-02-15,17.52,Amazon,False
P016,2026-02-14,18.4,Amazon,False
P016,2026-02-13,18.38,Amazon,False
P016,2026-02-12,17.9,Amazon,False
P016,2026-02-11,14.07,Amazon,True
P016,2026-02-10,17.95,Amazon,False
P016,2026-02-09,18.12,Amazon,False
P016,2026-02-08,18.23,Amazon,False
P016,2026-02-07,17.29,Amazon,False
P016,2026-02-06,17.55,Amazon,False
P016,2026-02-05,16.84,Amazon,False
P016,2026-02-04,19.47,Amazon,False
P016,2026-02-03,17.9,Amazon,False
P016,2026-02-02,18.48,Amazon,False
P016,2026-02-01,17.49,Amazon,False
P016,2026-01-31,16.99,Amazon,False
P016,2026-01-30,18.19,Amazon,False
P016,2026-01-29,14.75,Amazon,True
P016,2026-01-28,18.53,Amazon,False
P016,2026-01-27,18.58,Amazon,False
P016,2026-01-26,14.42,Amazon,True
P016,2026-01-25,18.21,Amazon,False
P016,2026-01-24,17.56,Amazon,False
P016,2026-01-23,17.6,Amazon,False
P016,2026-01-22,15.36,Amazon,True
P016,2026-01-21,18.75,Amazon,False
P016,2026-01-20,18.74,Amazon,False
P016,2026-01-19,17.61,Amazon,False
P016,2026-01-18,18.01,Amazon,False
P016,2026-01-17,16.87,Amazon,False
P016,2026-01-16,17.6,Amazon,False
P016,2026-01-15,19.36,Amazon,False
P016,2026-01-14,18.2,Amazon,False
P016,2026-01-13,17.72,Amazon,False
P016,2026-01-12,19.28,Amazon,False
P016,2026-01-11,19.16,Amazon,False
P016,2026-01-10,17.52,Amazon,False
P016,2026-01-09,18.34,Amazon,False
P016,2026-01-08,18.14,Amazon,False
P016,2026-01-07,17.04,Amazon,False
P016,2026-01-06,19.33,Amazon,False
P016,2026-01-05,17.29,Amazon,False
P016,2026-01-04,18.82,Amazon,False
P016,2026-01-03,18.59,Amazon,False
P016,2026-01-02,13.2,Amazon,True
P016,2026-01-01,18.24,Amazon,False
P016,2025-12-31,18.79,Amazon,False
P016,2025-12-30,18.08,Amazon,False
P016,2025-12-29,18.12,Amazon,False
P016,2025-12-28,18.03,Amazon,False
P016,2025-12-27,18.83,Amazon,False
P016,2025-12-26,17.66,Amazon,False
P016,2025-12-25,17.1,Amazon,False
P016,2025-12-24,17.18,Amazon,False
P016,2025-12-23,18.23,Amazon,False
P016,2025-12-22,17.7,Amazon,False
P016,2025-12-21,18.17,Amazon,False
P016,2025-12-20,19.47,Amazon,False
P016,2025-12-19,19.09,Amazon,False
P016,2025-12-18,13.4,Amazon,True
P016,2025-12-17,17.95,Amazon,False
P016,2025-12-16,18.84,Amazon,False
P017,2026-03-15,4.41,Amazon,False
P017,2026-03-14,4.04,Amazon,False
P017,2026-03-13,2.94,Amazon,True
P017,2026-03-12,4.09,Amazon,False
P017,2026-03-11,4.24,Amazon,False
P017,2026-03-10,4.0,Amazon,False
P017,2026-03-09,4.15,Amazon,False
P017,2026-03-08,4.18,Amazon,False
P017,2026-03-07,4.4,Amazon,False
P017,2026-03-06,4.28,Amazon,False
P017,2026-03-05,3.47,Amazon,True
P017,2026-03-04,3.69,Amazon,True
P017,2026-03-03,4.08,Amazon,False
P017,2026-03-02,4.56,Amazon,False
P017,2026-03-01,4.03,Amazon,False
P017,2026-02-28,4.37,Amazon,False
P017,2026-02-27,4.39,Amazon,False
P017,2026-02-26,3.41,Amazon,True
P017,2026-02-25,4.22,Amazon,False
P017,2026-02-24,4.45,Amazon,False
P017,2026-02-23,4.32,Amazon,False
P017,2026-02-22,4.54,Amazon,False
P017,2026-02-21,3.19,Amazon,True
P017,2026-02-20,4.09,Amazon,False
P017,2026-02-19,4.42,Amazon,False
P017,2026-02-18,4.57,Amazon,False
P017,2026-02-17,4.29,Amazon,False
P017,2026-02-16,4.51,Amazon,False
P017,2026-02-15,4.09,Amazon,False
P017,2026-02-14,2.95,Amazon,True
P017,2026-02-13,4.23,Amazon,False
P017,2026-02-12,4.32,Amazon,False
P017,2026-02-11,3.68,Amazon,True
P017,2026-02-10,4.33,Amazon,False
P017,2026-02-09,4.24,Amazon,False
P017,2026-02-08,4.07,Amazon,False
P017,2026-02-07,4.31,Amazon,False
P017,2026-02-06,4.08,Amazon,False
P017,2026-02-05,4.07,Amazon,False
P017,2026-02-04,4.08,Amazon,False
P017,2026-02-03,3.3,Amazon,True
P017,2026-02-02,4.55,Amazon,False
P017,2026-02-01,4.22,Amazon,False
P017,2026-01-31,3.99,Amazon,False
P017,2026-01-30,3.32,Amazon,True
P017,2026-01-29,4.04,Amazon,False
P017,2026-01-28,4.36,Amazon,False
P017,2026-01-27,4.08,Amazon,False
P017,2026-01-26,4.53,Amazon,False
P017,2026-01-25,3.15,Amazon,True
P017,2026-01-24,4.14,Amazon,False
P017,2026-01-23,3.13,Amazon,True
P017,2026-01-22,4.0,Amazon,False
P017,2026-01-21,4.01,Amazon,False
P017,2026-01-20,4.35,Amazon,False
P017,2026-01-19,4.01,Amazon,False
P017,2026-01-18,4.32,Amazon,False
P017,2026-01-17,4.24,Amazon,False
P017,2026-01-16,4.39,Amazon,False
P017,2026-01-15,4.5,Amazon,False
P017,2026-01-14,4.5,Amazon,False
P017,2026-01-13,3.28,Amazon,True
P017,2026-01-12,3.53,Amazon,True
P017,2026-01-11,4.01,Amazon,False
P017,2026-01-10,4.53,Amazon,False
P017,2026-01-09,4.38,Amazon,False
P017,2026-01-08,4.28,Amazon,False
P017,2026-01-07,4.08,Amazon,False
P017,2026-01-06,4.3,Amazon,False
P017,2026-01-05,4.59,Amazon,False
P017,2026-01-04,4.01,Amazon,False
P017,2026-01-03,4.4,Amazon,False
P017,2026-01-02,4.53,Amazon,False
P017,2026-01-01,4.03,Amazon,False
P017,2025-12-31,4.1,Amazon,False
P017,2025-12-30,3.23,Amazon,True
P017,2025-12-29,4.02,Amazon,False
P017,2025-12-28,4.41,Amazon,False
P017,2025-12-27,4.21,Amazon,False
P017,2025-12-26,4.39,Amazon,False
P017,2025-12-25,4.07,Amazon,False
P017,2025-12-24,3.09,Amazon,True
P017,2025-12-23,4.09,Amazon,False
P017,2025-12-22,4.31,Amazon,False
P017,2025-12-21,4.09,Amazon,False
P017,2025-12-20,2.96,Amazon,True
P017,2025-12-19,3.04,Amazon,True
P017,2025-12-18,4.42,Amazon,False
P017,2025-12-17,4.41,Amazon,False
P017,2025-12-16,4.47,Amazon,False
P018,2026-03-15,16.93,Amazon,False
P018,2026-03-14,18.98,Amazon,False
P018,2026-03-13,18.67,Amazon,False
P018,2026-03-12,17.97,Amazon,False
P018,2026-03-11,17.94,Amazon,False
P018,2026-03-10,18.94,Amazon,False
P018,2026-03-09,18.58,Amazon,False
P018,2026-03-08,18.96,Amazon,False
P018,2026-03-07,18.49,Amazon,False
P018,2026-03-06,14.42,Amazon,True
P018,2026-03-05,18.42,Amazon,False
P018,2026-03-04,14.83,Amazon,True
P018,2026-03-03,16.86,Amazon,False
P018,2026-03-02,18.46,Amazon,False
P018,2026-03-01,16.61,Amazon,False
P018,2026-02-28,18.51,Amazon,False
P018,2026-02-27,16.62,Amazon,False
P018,2026-02-26,17.7,Amazon,False
P018,2026-02-25,14.33,Amazon,True
P018,2026-02-24,18.52,Amazon,False
P018,2026-02-23,18.29,Amazon,False
P018,2026-02-22,17.48,Amazon,False
P018,2026-02-21,12.88,Amazon,True
P018,2026-02-20,17.37,Amazon,False
P018,2026-02-19,16.98,Amazon,False
P018,2026-02-18,17.17,Amazon,False
P018,2026-02-17,19.08,Amazon,False
P018,2026-02-16,16.78,Amazon,False
P018,2026-02-15,17.7,Amazon,False
P018,2026-02-14,13.8,Amazon,True
P018,2026-02-13,16.69,Amazon,False
P018,2026-02-12,16.67,Amazon,False
P018,2026-02-11,17.43,Amazon,False
P018,2026-02-10,18.11,Amazon,False
P018,2026-02-09,18.05,Amazon,False
P018,2026-02-08,16.77,Amazon,False
P018,2026-02-07,16.71,Amazon,False
P018,2026-02-06,17.28,Amazon,False
P018,2026-02-05,17.2,Amazon,False
P018,2026-02-04,17.35,Amazon,False
P018,2026-02-03,17.47,Amazon,False
P018,2026-02-02,18.8,Amazon,False
P018,2026-02-01,18.68,Amazon,False
P018,2026-01-31,16.59,Amazon,False
P018,2026-01-30,18.26,Amazon,False
P018,2026-01-29,17.43,Amazon,False
P018,2026-01-28,18.36,Amazon,False
P018,2026-01-27,18.74,Amazon,False
P018,2026-01-26,18.43,Amazon,False
P018,2026-01-25,16.76,Amazon,False
P018,2026-01-24,14.16,Amazon,True
P018,2026-01-23,17.84,Amazon,False
P018,2026-01-22,17.83,Amazon,False
P018,2026-01-21,17.43,Amazon,False
P018,2026-01-20,14.43,Amazon,True
P018,2026-01-19,16.78,Amazon,False
P018,2026-01-18,18.89,Amazon,False
P018,2026-01-17,18.48,Amazon,False
P018,2026-01-16,17.95,Amazon,False
P018,2026-01-15,18.4,Amazon,False
P018,2026-01-14,18.11,Amazon,False
P018,2026-01-13,16.79,Amazon,False
P018,2026-01-12,18.33,Amazon,False
P018,2026-01-11,17.76,Amazon,False
P018,2026-01-10,17.45,Amazon,False
P018,2026-01-09,18.57,Amazon,False
P018,2026-01-08,18.69,Amazon,False
P018,2026-01-07,17.85,Amazon,False
P018,2026-01-06,17.22,Amazon,False
P018,2026-01-05,18.15,Amazon,False
P018,2026-01-04,17.33,Amazon,False
P018,2026-01-03,14.88,Amazon,True
P018,2026-01-02,18.57,Amazon,False
P018,2026-01-01,18.25,Amazon,False
P018,2025-12-31,17.94,Amazon,False
P018,2025-12-30,18.35,Amazon,False
P018,2025-12-29,18.74,Amazon,False
P018,2025-12-28,18.32,Amazon,False
P018,2025-12-27,17.32,Amazon,False
P018,2025-12-26,18.33,Amazon,False
P018,2025-12-25,16.98,Amazon,False
P018,2025-12-24,17.27,Amazon,False
P018,2025-12-23,18.36,Amazon,False
P018,2025-12-22,14.95,Amazon,True
P018,2025-12-21,18.12,Amazon,False
P018,2025-12-20,18.77,Amazon,False
P018,2025-12-19,17.92,Amazon,False
P018,2025-12-18,17.32,Amazon,False
P018,2025-12-17,14.58,Amazon,True
P018,2025-12-16,14.33,Amazon,True
P019,2026-03-15,14.05,Amazon,False
P019,2026-03-14,12.71,Amazon,False
P019,2026-03-13,10.4,Amazon,True
P019,2026-03-12,12.68,Amazon,False
P019,2026-03-11,13.54,Amazon,False
P019,2026-03-10,13.61,Amazon,False
P019,2026-03-09,13.27,Amazon,False
P019,2026-03-08,9.25,Amazon,True
P019,2026-03-07,9.68,Amazon,True
P019,2026-03-06,13.2,Amazon,False
P019,2026-03-05,9.74,Amazon,True
P019,2026-03-04,13.93,Amazon,False
P019,2026-03-03,11.12,Amazon,True
P019,2026-03-02,13.26,Amazon,False
P019,2026-03-01,12.31,Amazon,False
P019,2026-02-28,12.81,Amazon,False
P019,2026-02-27,13.31,Amazon,False
P019,2026-02-26,12.35,Amazon,False
P019,2026-02-25,13.23,Amazon,False
P019,2026-02-24,12.77,Amazon,False
P019,2026-02-23,9.57,Amazon,True
P019,2026-02-22,12.34,Amazon,False
P019,2026-02-21,13.77,Amazon,False
P019,2026-02-20,12.22,Amazon,False
P019,2026-02-19,13.97,Amazon,False
P019,2026-02-18,12.6,Amazon,False
P019,2026-02-17,13.13,Amazon,False
P019,2026-02-16,12.25,Amazon,False
P019,2026-02-15,13.13,Amazon,False
P019,2026-02-14,12.96,Amazon,False
P019,2026-02-13,13.58,Amazon,False
P019,2026-02-12,13.17,Amazon,False
P019,2026-02-11,9.19,Amazon,True
P019,2026-02-10,13.11,Amazon,False
P019,2026-02-09,13.01,Amazon,False
P019,2026-02-08,10.75,Amazon,True
P019,2026-02-07,14.06,Amazon,False
P019,2026-02-06,14.01,Amazon,False
P019,2026-02-05,13.27,Amazon,False
P019,2026-02-04,13.29,Amazon,False
P019,2026-02-03,13.33,Amazon,False
P019,2026-02-02,13.57,Amazon,False
P019,2026-02-01,13.39,Amazon,False
P019,2026-01-31,13.86,Amazon,False
P019,2026-01-30,10.8,Amazon,True
P019,2026-01-29,14.05,Amazon,False
P019,2026-01-28,12.84,Amazon,False
P019,2026-01-27,11.46,Amazon,True
P019,2026-01-26,12.89,Amazon,False
P019,2026-01-25,10.57,Amazon,True
P019,2026-01-24,13.23,Amazon,False
P019,2026-01-23,9.47,Amazon,True
P019,2026-01-22,12.86,Amazon,False
P019,2026-01-21,13.88,Amazon,False
P019,2026-01-20,13.62,Amazon,False
P019,2026-01-19,13.84,Amazon,False
P019,2026-01-18,13.7,Amazon,False
P019,2026-01-17,13.71,Amazon,False
P019,2026-01-16,13.94,Amazon,False
P019,2026-01-15,12.79,Amazon,False
P019,2026-01-14,12.97,Amazon,False
P019,2026-01-13,12.77,Amazon,False
P019,2026-01-12,10.12,Amazon,True
P019,2026-01-11,13.72,Amazon,False
P019,2026-01-10,13.23,Amazon,False
P019,2026-01-09,13.01,Amazon,False
P019,2026-01-08,13.97,Amazon,False
P019,2026-01-07,13.85,Amazon,False
P019,2026-01-06,12.94,Amazon,False
P019,2026-01-05,13.54,Amazon,False
P019,2026-01-04,10.6,Amazon,True
P019,2026-01-03,13.48,Amazon,False
P019,2026-01-02,9.68,Amazon,True
P019,2026-01-01,9.8,Amazon,True
P019,2025-12-31,12.63,Amazon,False
P019,2025-12-30,13.19,Amazon,False
P019,2025-12-29,13.92,Amazon,False
P019,2025-12-28,12.67,Amazon,False
P019,2025-12-27,12.79,Amazon,False
P019,2025-12-26,14.02,Amazon,False
P019,2025-12-25,13.51,Amazon,False
P019,2025-12-24,13.13,Amazon,False
P019,2025-12-23,13.25,Amazon,False
P019,2025-12-22,12.51,Amazon,False
P019,2025-12-21,14.01,Amazon,False
P019,2025-12-20,12.27,Amazon,False
P019,2025-12-19,13.88,Amazon,False
P019,2025-12-18,13.66,Amazon,False
P019,2025-12-17,13.96,Amazon,False
P019,2025-12-16,13.19,Amazon,False
P020,2026-03-15,2.17,Amazon,False
P020,2026-03-14,2.22,Amazon,False
P020,2026-03-13,2.19,Amazon,False
P020,2026-03-12,2.09,Amazon,False
P020,2026-03-11,2.17,Amazon,False
P020,2026-03-10,2.2,Amazon,False
P020,2026-03-09,2.4,Amazon,False
P020,2026-03-08,2.38,Amazon,False
P020,2026-03-07,2.11,Amazon,False
P020,2026-03-06,2.29,Amazon,False
P020,2026-03-05,2.33,Amazon,False
P020,2026-03-04,2.15,Amazon,False
P020,2026-03-03,2.31,Amazon,False
P020,2026-03-02,2.26,Amazon,False
P020,2026-03-01,1.73,Amazon,True
P020,2026-02-28,2.26,Amazon,False
P020,2026-02-27,2.16,Amazon,False
P020,2026-02-26,2.31,Amazon,False
P020,2026-02-25,2.32,Amazon,False
P020,2026-02-24,2.37,Amazon,False
P020,2026-02-23,2.18,Amazon,False
P020,2026-02-22,2.18,Amazon,False
P020,2026-02-21,2.15,Amazon,False
P020,2026-02-20,2.17,Amazon,False
P020,2026-02-19,2.4,Amazon,False
P020,2026-02-18,2.11,Amazon,False
P020,2026-02-17,2.2,Amazon,False
P020,2026-02-16,2.2,Amazon,False
P020,2026-02-15,1.97,Amazon,True
P020,2026-02-14,2.18,Amazon,False
P020,2026-02-13,2.19,Amazon,False
P020,2026-02-12,2.2,Amazon,False
P020,2026-02-11,2.27,Amazon,False
P020,2026-02-10,1.73,Amazon,True
P020,2026-02-09,2.1,Amazon,False
P020,2026-02-08,2.15,Amazon,False
P020,2026-02-07,2.11,Amazon,False
P020,2026-02-06,2.21,Amazon,False
P020,2026-02-05,2.12,Amazon,False
P020,2026-02-04,2.17,Amazon,False
P020,2026-02-03,2.14,Amazon,False
P020,2026-02-02,2.34,Amazon,False
P020,2026-02-01,2.4,Amazon,False
P020,2026-01-31,2.13,Amazon,False
P020,2026-01-30,2.26,Amazon,False
P020,2026-01-29,2.2,Amazon,False
P020,2026-01-28,2.1,Amazon,False
P020,2026-01-27,2.17,Amazon,False
P020,2026-01-26,2.11,Amazon,False
P020,2026-01-25,2.39,Amazon,False
P020,2026-01-24,2.31,Amazon,False
P020,2026-01-23,2.28,Amazon,False
P020,2026-01-22,1.85,Amazon,True
P020,2026-01-21,2.37,Amazon,False
P020,2026-01-20,2.38,Amazon,False
P020,2026-01-19,2.38,Amazon,False
P020,2026-01-18,2.34,Amazon,False
P020,2026-01-17,2.15,Amazon,False
P020,2026-01-16,2.09,Amazon,False
P020,2026-01-15,2.1,Amazon,False
P020,2026-01-14,2.32,Amazon,False
P020,2026-01-13,2.1,Amazon,False
P020,2026-01-12,2.34,Amazon,False
P020,2026-01-11,1.8,Amazon,True
P020,2026-01-10,2.08,Amazon,False
P020,2026-01-09,2.1,Amazon,False
P020,2026-01-08,2.08,Amazon,False
P020,2026-01-07,2.11,Amazon,False
P020,2026-01-06,2.31,Amazon,False
P020,2026-01-05,2.15,Amazon,False
P020,2026-01-04,2.12,Amazon,False
P020,2026-01-03,2.09,Amazon,False
P020,2026-01-02,2.1,Amazon,False
P020,2026-01-01,2.4,Amazon,False
P020,2025-12-31,2.21,Amazon,False
P020,2025-12-30,2.24,Amazon,False
P020,2025-12-29,2.41,Amazon,False
P020,2025-12-28,2.3,Amazon,False
P020,2025-12-27,2.1,Amazon,False
P020,2025-12-26,2.34,Amazon,False
P020,2025-12-25,1.95,Amazon,True
P020,2025-12-24,2.09,Amazon,False
P020,2025-12-23,2.21,Amazon,False
P020,2025-12-22,2.13,Amazon,False
P020,2025-12-21,2.34,Amazon,False
P020,2025-12-20,2.13,Amazon,False
P020,2025-12-19,2.22,Amazon,False
P020,2025-12-18,2.19,Amazon,False
P020,2025-12-17,2.34,Amazon,False
P020,2025-12-16,1.74,Amazon,True
P021,2026-03-15,3.48,Amazon,True
P021,2026-03-14,4.47,Amazon,False
P021,2026-03-13,4.4,Amazon,False
P021,2026-03-12,4.46,Amazon,False
P021,2026-03-11,4.76,Amazon,False
P021,2026-03-10,4.83,Amazon,False
P021,2026-03-09,4.35,Amazon,False
P021,2026-03-08,4.58,Amazon,False
P021,2026-03-07,4.84,Amazon,False
P021,2026-03-06,4.49,Amazon,False
P021,2026-03-05,4.67,Amazon,False
P021,2026-03-04,4.63,Amazon,False
P021,2026-03-03,4.68,Amazon,False
P021,2026-03-02,4.25,Amazon,False
P021,2026-03-01,3.74,Amazon,True
P021,2026-02-28,4.47,Amazon,False
P021,2026-02-27,4.76,Amazon,False
P021,2026-02-26,3.35,Amazon,True
P021,2026-02-25,4.71,Amazon,False
P021,2026-02-24,4.75,Amazon,False
P021,2026-02-23,4.61,Amazon,False
P021,2026-02-22,3.2,Amazon,True
P021,2026-02-21,4.49,Amazon,False
P021,2026-02-20,4.49,Amazon,False
P021,2026-02-19,4.53,Amazon,False
P021,2026-02-18,4.73,Amazon,False
P021,2026-02-17,4.24,Amazon,False
P021,2026-02-16,4.65,Amazon,False
P021,2026-02-15,4.84,Amazon,False
P021,2026-02-14,4.39,Amazon,False
P021,2026-02-13,4.45,Amazon,False
P021,2026-02-12,3.45,Amazon,True
P021,2026-02-11,4.79,Amazon,False
P021,2026-02-10,4.78,Amazon,False
P021,2026-02-09,4.26,Amazon,False
P021,2026-02-08,4.49,Amazon,False
P021,2026-02-07,4.59,Amazon,False
P021,2026-02-06,4.54,Amazon,False
P021,2026-02-05,4.86,Amazon,False
P021,2026-02-04,4.89,Amazon,False
P021,2026-02-03,4.6,Amazon,False
P021,2026-02-02,4.67,Amazon,False
P021,2026-02-01,4.72,Amazon,False
P021,2026-01-31,4.62,Amazon,False
P021,2026-01-30,4.31,Amazon,False
P021,2026-01-29,4.28,Amazon,False
P021,2026-01-28,4.4,Amazon,False
P021,2026-01-27,4.52,Amazon,False
P021,2026-01-26,3.18,Amazon,True
P021,2026-01-25,4.57,Amazon,False
P021,2026-01-24,4.85,Amazon,False
P021,2026-01-23,4.61,Amazon,False
P021,2026-01-22,3.9,Amazon,True
P021,2026-01-21,4.38,Amazon,False
P021,2026-01-20,4.73,Amazon,False
P021,2026-01-19,4.71,Amazon,False
P021,2026-01-18,3.28,Amazon,True
P021,2026-01-17,3.16,Amazon,True
P021,2026-01-16,4.8,Amazon,False
P021,2026-01-15,4.51,Amazon,False
P021,2026-01-14,3.37,Amazon,True
P021,2026-01-13,4.43,Amazon,False
P021,2026-01-12,4.24,Amazon,False
P021,2026-01-11,4.77,Amazon,False
P021,2026-01-10,4.41,Amazon,False
P021,2026-01-09,4.32,Amazon,False
P021,2026-01-08,4.27,Amazon,False
P021,2026-01-07,4.4,Amazon,False
P021,2026-01-06,4.44,Amazon,False
P021,2026-01-05,4.83,Amazon,False
P021,2026-01-04,4.33,Amazon,False
P021,2026-01-03,4.81,Amazon,False
P021,2026-01-02,3.58,Amazon,True
P021,2026-01-01,4.89,Amazon,False
P021,2025-12-31,4.89,Amazon,False
P021,2025-12-30,4.41,Amazon,False
P021,2025-12-29,4.82,Amazon,False
P021,2025-12-28,4.37,Amazon,False
P021,2025-12-27,3.64,Amazon,True
P021,2025-12-26,4.72,Amazon,False
P021,2025-12-25,4.74,Amazon,False
P021,2025-12-24,4.65,Amazon,False
P021,2025-12-23,4.48,Amazon,False
P021,2025-12-22,4.88,Amazon,False
P021,2025-12-21,4.39,Amazon,False
P021,2025-12-20,4.33,Amazon,False
P021,2025-12-19,4.71,Amazon,False
P021,2025-12-18,4.64,Amazon,False
P021,2025-12-17,4.81,Amazon,False
P021,2025-12-16,4.32,Amazon,False
P022,2026-03-15,22.99,Amazon,False
P022,2026-03-14,21.15,Amazon,False
P022,2026-03-13,22.02,Amazon,False
P022,2026-03-12,21.69,Amazon,False
P022,2026-03-11,22.31,Amazon,False
P022,2026-03-10,21.57,Amazon,False
P022,2026-03-09,22.84,Amazon,False
P022,2026-03-08,21.83,Amazon,False
P022,2026-03-07,16.87,Amazon,True
P022,2026-03-06,21.32,Amazon,False
P022,2026-03-05,21.23,Amazon,False
P022,2026-03-04,22.14,Amazon,False
P022,2026-03-03,22.24,Amazon,False
P022,2026-03-02,22.51,Amazon,False
P022,2026-03-01,16.06,Amazon,True
P022,2026-02-28,22.38,Amazon,False
P022,2026-02-27,22.17,Amazon,False
P022,2026-02-26,20.43,Amazon,False
P022,2026-02-25,21.55,Amazon,False
P022,2026-02-24,20.69,Amazon,False
P022,2026-02-23,20.75,Amazon,False
P022,2026-02-22,21.81,Amazon,False
P022,2026-02-21,20.15,Amazon,False
P022,2026-02-20,22.59,Amazon,False
P022,2026-02-19,21.77,Amazon,False
P022,2026-02-18,21.38,Amazon,False
P022,2026-02-17,18.35,Amazon,True
P022,2026-02-16,21.31,Amazon,False
P022,2026-02-15,22.38,Amazon,False
P022,2026-02-14,20.8,Amazon,False
P022,2026-02-13,22.19,Amazon,False
P022,2026-02-12,17.69,Amazon,True
P022,2026-02-11,22.72,Amazon,False
P022,2026-02-10,15.51,Amazon,True
P022,2026-02-09,20.99,Amazon,False
P022,2026-02-08,21.22,Amazon,False
P022,2026-02-07,22.38,Amazon,False
P022,2026-02-06,15.25,Amazon,True
P022,2026-02-05,23.06,Amazon,False
P022,2026-02-04,20.51,Amazon,False
P022,2026-02-03,21.2,Amazon,False
P022,2026-02-02,22.75,Amazon,False
P022,2026-02-01,23.02,Amazon,False
P022,2026-01-31,21.86,Amazon,False
P022,2026-01-30,22.44,Amazon,False
P022,2026-01-29,20.51,Amazon,False
P022,2026-01-28,15.48,Amazon,True
P022,2026-01-27,23.04,Amazon,False
P022,2026-01-26,22.35,Amazon,False
P022,2026-01-25,20.81,Amazon,False
P022,2026-01-24,16.87,Amazon,True
P022,2026-01-23,21.68,Amazon,False
P022,2026-01-22,22.64,Amazon,False
P022,2026-01-21,15.26,Amazon,True
P022,2026-01-20,23.08,Amazon,False
P022,2026-01-19,23.12,Amazon,False
P022,2026-01-18,21.62,Amazon,False
P022,2026-01-17,22.88,Amazon,False
P022,2026-01-16,22.73,Amazon,False
P022,2026-01-15,21.68,Amazon,False
P022,2026-01-14,15.07,Amazon,True
P022,2026-01-13,20.85,Amazon,False
P022,2026-01-12,21.96,Amazon,False
P022,2026-01-11,17.3,Amazon,True
P022,2026-01-10,21.96,Amazon,False
P022,2026-01-09,22.12,Amazon,False
P022,2026-01-08,16.35,Amazon,True
P022,2026-01-07,20.3,Amazon,False
P022,2026-01-06,21.05,Amazon,False
P022,2026-01-05,20.21,Amazon,False
P022,2026-01-04,21.32,Amazon,False
P022,2026-01-03,15.83,Amazon,True
P022,2026-01-02,22.72,Amazon,False
P022,2026-01-01,20.19,Amazon,False
P022,2025-12-31,20.25,Amazon,False
P022,2025-12-30,21.49,Amazon,False
P022,2025-12-29,20.83,Amazon,False
P022,2025-12-28,21.37,Amazon,False
P022,2025-12-27,22.77,Amazon,False
P022,2025-12-26,22.98,Amazon,False
P022,2025-12-25,23.2,Amazon,False
P022,2025-12-24,21.92,Amazon,False
P022,2025-12-23,22.91,Amazon,False
P022,2025-12-22,21.13,Amazon,False
P022,2025-12-21,20.15,Amazon,False
P022,2025-12-20,17.36,Amazon,True
P022,2025-12-19,20.22,Amazon,False
P022,2025-12-18,22.75,Amazon,False
P022,2025-12-17,22.02,Amazon,False
P022,2025-12-16,21.34,Amazon,False
P023,2026-03-15,7.91,Amazon,False
P023,2026-03-14,8.37,Amazon,False
P023,2026-03-13,7.72,Amazon,False
P023,2026-03-12,7.82,Amazon,False
P023,2026-03-11,6.89,Amazon,True
P023,2026-03-10,7.62,Amazon,False
P023,2026-03-09,6.85,Amazon,True
P023,2026-03-08,7.76,Amazon,False
P023,2026-03-07,7.63,Amazon,False
P023,2026-03-06,6.98,Amazon,True
P023,2026-03-05,6.49,Amazon,True
P023,2026-03-04,8.26,Amazon,False
P023,2026-03-03,8.49,Amazon,False
P023,2026-03-02,8.47,Amazon,False
P023,2026-03-01,6.08,Amazon,True
P023,2026-02-28,8.43,Amazon,False
P023,2026-02-27,6.26,Amazon,True
P023,2026-02-26,8.06,Amazon,False
P023,2026-02-25,7.82,Amazon,False
P023,2026-02-24,6.01,Amazon,True
P023,2026-02-23,7.94,Amazon,False
P023,2026-02-22,7.66,Amazon,False
P023,2026-02-21,7.71,Amazon,False
P023,2026-02-20,7.57,Amazon,False
P023,2026-02-19,7.71,Amazon,False
P023,2026-02-18,7.76,Amazon,False
P023,2026-02-17,7.83,Amazon,False
P023,2026-02-16,8.1,Amazon,False
P023,2026-02-15,7.75,Amazon,False
P023,2026-02-14,7.61,Amazon,False
P023,2026-02-13,8.37,Amazon,False
P023,2026-02-12,8.28,Amazon,False
P023,2026-02-11,7.49,Amazon,False
P023,2026-02-10,8.0,Amazon,False
P023,2026-02-09,5.69,Amazon,True
P023,2026-02-08,6.76,Amazon,True
P023,2026-02-07,7.81,Amazon,False
P023,2026-02-06,6.79,Amazon,True
P023,2026-02-05,8.06,Amazon,False
P023,2026-02-04,8.01,Amazon,False
P023,2026-02-03,7.7,Amazon,False
P023,2026-02-02,7.76,Amazon,False
P023,2026-02-01,8.51,Amazon,False
P023,2026-01-31,6.43,Amazon,True
P023,2026-01-30,7.63,Amazon,False
P023,2026-01-29,8.44,Amazon,False
P023,2026-01-28,7.76,Amazon,False
P023,2026-01-27,5.45,Amazon,True
P023,2026-01-26,8.11,Amazon,False
P023,2026-01-25,7.47,Amazon,False
P023,2026-01-24,8.5,Amazon,False
P023,2026-01-23,7.81,Amazon,False
P023,2026-01-22,8.51,Amazon,False
P023,2026-01-21,7.75,Amazon,False
P023,2026-01-20,7.43,Amazon,False
P023,2026-01-19,8.01,Amazon,False
P023,2026-01-18,8.2,Amazon,False
P023,2026-01-17,6.0,Amazon,True
P023,2026-01-16,8.23,Amazon,False
P023,2026-01-15,6.73,Amazon,True
